level,symbol,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants
strict,jː,consonant,37,0.017,0.02308,0.01502,142052470,155321255,j̃(1) jj̥(1),
strict,ɴ,consonant,5,0.0023,0.02281,0.01256,140375207,129883027,,
strict,əː,vowel,89,0.04088,0.02252,0.01425,138613617,147333528,ə̃(1) æ(1) u(1) i(1) e(1),
strict,kʼ,consonant,167,0.07671,0.02219,0.01711,136595052,176897019,kʲʼ(2) kʷʼ(2) cʼ(1) ɟ̰(1) ɡ̰(1) ɡˀ(1) qʼ(1) ʔ(1),
strict,r̪,consonant,22,0.01011,0.02218,0.01494,136512467,154470186,rʲ(1) r̥(1) ɾ(1),
strict,øː,vowel,31,0.01424,0.02175,0.02059,133848954,212894830,ɛ̃(1) ɛ(1) uø(1) øə(1),
strict,ɑː,vowel,74,0.03399,0.02171,0.02148,133630324,222104628,a(3) ɔ(1) æ(1) ɐ(1),
strict,ʏ,vowel,15,0.00689,0.02162,0.02349,133064825,242948986,y(1) ʏ̥(1),
strict,zˤ,consonant,7,0.00322,0.02152,0.01368,132432900,141477840,,
strict,dˤ,consonant,6,0.00276,0.02147,0.01365,132110000,141125787,,
strict,ʔː,consonant,13,0.00597,0.02125,0.01329,130756650,137470625,,
strict,wː,consonant,29,0.01332,0.02087,0.01369,128437520,141623950,w̃(1),
strict,ã̈ː,vowel,3,0.00138,0.02081,0.03692,128050000,381769440,,
strict,zː,consonant,17,0.00781,0.0208,0.01425,128018910,147324561,,
strict,ɛ̃ː,vowel,36,0.01654,0.02071,0.03703,127470017,382930430,,
strict,ɔ̃ː,vowel,31,0.01424,0.02066,0.03715,127127230,384163820,,
strict,o̞ː,vowel,31,0.01424,0.02037,0.01367,125349301,141344826,oo(1) oə(1),
strict,ɵ,vowel,27,0.0124,0.02031,0.02154,125002380,222731100,ɵ̥(1),
strict,b̤ʱ,consonant,2,0.00092,0.02031,0.03662,125000000,378719440,,
strict,d̤ʒ̤ʱ,consonant,2,0.00092,0.02031,0.03662,125000000,378719440,,
strict,ɖ̤ʱ,consonant,2,0.00092,0.02031,0.03662,125000000,378719440,,
strict,ɡ̤ʱ,consonant,2,0.00092,0.02031,0.03662,125000000,378719440,,
strict,ħː,consonant,5,0.0023,0.02024,0.01305,124580000,134990075,,
strict,dˤː,consonant,4,0.00184,0.02016,0.01302,124100000,134610345,,
strict,sˤː,consonant,4,0.00184,0.02016,0.01302,124100000,134610345,,
strict,tˤː,consonant,4,0.00184,0.02016,0.01302,124100000,134610345,,
strict,zˤː,consonant,4,0.00184,0.02016,0.01302,124100000,134610345,,
strict,ʕː,consonant,5,0.0023,0.02015,0.01301,124020000,134530345,ʕ̥(1) ʜ(1),
strict,l̪|l,consonant,102,0.04685,0.02013,0.01442,123888214,149157979,,
strict,ʝ,consonant,46,0.02113,0.01978,0.04155,121749029,429656081,j(2) dʒ(1) ɣ(1) ɟ(1),
strict,ɨː,vowel,70,0.03215,0.01931,0.01242,118874237,128424044,ɨ̃(1),
strict,m̤,consonant,17,0.00781,0.0193,0.01369,118795967,141552627,β̤̃(1),
strict,t̪s̪,consonant,37,0.017,0.01926,0.01305,118519109,134994633,tsʲ(1),
strict,mb,consonant,266,0.12219,0.01881,0.03412,115787102,352889961,mbʲ(4) mbʷ(3) b(3) m(2) p(2) mpʰ(1) β̃(1) bm(1),
strict,pf,consonant,34,0.01562,0.018,0.01693,110794007,175122343,f(1) pfʷ(1) pf̃(1) bf(1) bv(1) bvf(1),
strict,äː,vowel,29,0.01332,0.01789,0.03613,110094465,373635988,,
strict,l̤,consonant,12,0.00551,0.0177,0.01241,108920467,128361786,,
strict,β̞,consonant,26,0.01194,0.01753,0.01335,107873306,138009179,w(2) b(1) β̜(1) j(1) v(1),
strict,oi,vowel,34,0.01562,0.01733,0.01112,106666672,115035419,ɔɛ(1) ʊi(1),
strict,ɸ,consonant,117,0.05374,0.01676,0.01204,103139079,124495290,f(6) p(5) v(1) β(1) ɸʲ(1) ɸʷ(1) pʰ(1) h(1),
strict,ui,vowel,39,0.01791,0.01603,0.00848,98685092,87707550,ʊɨ(1),
strict,ʌ̃,vowel,16,0.00735,0.01568,0.00832,96513345,86024262,,
strict,qː,consonant,11,0.00505,0.0153,0.01024,94167913,105913681,qˤ(1),
strict,iə,vowel,17,0.00781,0.01521,0.01112,93608382,114969864,,
strict,χː,consonant,8,0.00367,0.01513,0.01011,93098620,104569545,χˤ(1),
strict,pʼ,consonant,116,0.05328,0.01504,0.01273,92547884,131655842,ɓ(2) b̰(1) bˀ(1) p̰ʲ(1) pʲʼ(1) p(1),
strict,ʁː,consonant,3,0.00138,0.01496,0.01003,92100130,103725422,ʁˤ(1) ʁ̥(1) χ(1),
strict,tʼ,consonant,124,0.05696,0.01475,0.01243,90804017,128528391,ɗ(3) d̰(1) dˀ(1) ʈʼ(1) t̰ʲ(1) d(1) tʷʼ(1),
strict,z̪|z,consonant,29,0.01332,0.01423,0.01156,87596766,119591691,,
strict,n̪̤,consonant,5,0.0023,0.01407,0.00972,86609467,100529523,,
strict,t̠ʃʼ,consonant,123,0.0565,0.01402,0.01251,86264705,129420002,tsʼ(2) dʒ̰(1) dʒˀ(1) tʃ̰ʲ(1) tʂʼ(1) tʃʲʼ(1) t̥(1),
strict,w̤,consonant,5,0.0023,0.01362,0.00974,83852000,100702005,,
strict,ɻ,consonant,256,0.11759,0.01358,0.00843,83582491,87127054,ɻ̥(4) ɾ(3) ʐ͇(1) ʲɻ(1) ɻʷ(1) ɽ(1) r(1),
strict,t̻,consonant,11,0.00505,0.01355,0.03147,83390100,325400545,d(4) s(2) tʰ(2) z(1) ts(1) ʔt(1) nʔt(1),
strict,d̻,consonant,7,0.00322,0.01354,0.03146,83350100,325360545,ð(2) ɾ(1),
strict,ŋ̩,consonant,8,0.00367,0.01351,0.00836,83144100,86495157,ŋm(2) m(1) ɱ(1) ɲ(1) n(1),
strict,d̤z,consonant,3,0.00138,0.01351,0.01048,83120000,108372097,,
strict,ɾ̤,consonant,3,0.00138,0.01351,0.00954,83120000,98659100,,
strict,ɳ̤,consonant,1,0.00046,0.0135,0.00954,83100000,98639100,,
strict,β,consonant,246,0.113,0.01349,0.01042,83031687,107726080,b(13) w(9) v(6) ɸ(5) βʲ(3) ʍ(1) ɯ(1) vʲ(1),
strict,kʷʼ,consonant,51,0.02343,0.01336,0.00942,82226610,97404043,ɡʷ(1),
strict,β̞ː,consonant,1,0.00046,0.01332,0.00981,82000000,101457360,,
strict,b̤̥,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,b(1),
strict,d̤̥,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,d(1),
strict,kɦ,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,,
strict,pɦ,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,,
strict,tz̤̥,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,dz(1),
strict,t̪s̪ɦ|tsɦ,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,,
strict,t̪ɦ|tɦ,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,,
strict,z̞̩,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,,
strict,ə̟,vowel,1,0.00046,0.01323,0.00822,81400000,84962400,ɤ(1),
strict,ɡ̤̥,consonant,1,0.00046,0.01323,0.00822,81400000,84962400,ɡ(1) c̤(1) ɟ(1),
strict,əi,vowel,15,0.00689,0.01313,0.00629,80791232,65002478,əj(1) ɔj(1),
strict,ɯə,vowel,5,0.0023,0.01292,0.00932,79521532,96334149,,
strict,ɡʲ,consonant,58,0.02664,0.01276,0.00747,78549192,77223741,ɡ(2) ɡ̥ʲ(1) k(1) kʲʰ(1) ɟ(1) dʲ(1),
strict,ɤː,vowel,13,0.00597,0.01275,0.00912,78458206,94359084,ɯ(1),
strict,t̠ʃˀ,consonant,4,0.00184,0.01256,0.00767,77330000,79316019,,
strict,kˀ,consonant,7,0.00322,0.01256,0.00767,77321480,79307499,,
strict,pˀ,consonant,5,0.0023,0.01256,0.00767,77321050,79307069,,
strict,ɒ̃,vowel,5,0.0023,0.01256,0.03221,77320370,333076721,,
strict,ɯi,vowel,3,0.00138,0.01256,0.00767,77320000,79298717,,
strict,œ̃,vowel,4,0.00184,0.01256,0.03221,77312000,333068351,,
strict,əu,vowel,14,0.00643,0.01256,0.0059,77291200,61060610,,
strict,ɢ,consonant,34,0.01562,0.01254,0.0112,77159697,115827572,ʁ(4) q(2) ɢʁ(1) ɢʲ(1) ʔ(1) ʕ(1) ʀ(1) ɢ̥(1),
strict,æ̞̃,vowel,15,0.00689,0.01246,0.03088,76698000,319385675,,
strict,ɯ̞,vowel,6,0.00276,0.01235,0.00894,76030112,92400893,ʊ(2) ɤ(2) ɯɰ(1) ɯ̥(1) ʌ(1),
strict,œː,vowel,21,0.00965,0.01215,0.00722,74752784,74664298,œə(1),
strict,d̪z̪,consonant,20,0.00919,0.01209,0.00949,74430520,98183626,dzʲ(1),
strict,kp,consonant,307,0.14102,0.01209,0.01506,74380590,155723209,kpʷ(6) kpʰ(5) kpʲ(3) ɡb(3) tp(1) kpⁿ(1) p(1) k(1),
strict,hʷ,consonant,53,0.02435,0.01207,0.009,74297952,93039332,h̃ʷ(2) xʷ(2),
strict,mʰ,consonant,3,0.00138,0.01192,0.00503,73378000,52026576,,
strict,ɐi,vowel,4,0.00184,0.01189,0.01503,73190000,155382898,ɐ(1),
strict,ɐu,vowel,3,0.00138,0.01189,0.01502,73180000,155372898,,
strict,ɵy,vowel,1,0.00046,0.01188,0.01502,73100000,155292898,,
strict,lʰ,consonant,2,0.00092,0.01184,0.00498,72900000,51548576,,
strict,nʰ,consonant,2,0.00092,0.01184,0.00498,72900000,51548576,,
strict,rʰ,consonant,2,0.00092,0.01184,0.00498,72900000,51548576,,
strict,ɽʰ,consonant,2,0.00092,0.01184,0.00498,72900000,51548576,,
strict,ɡb,consonant,303,0.13918,0.01173,0.01559,72199590,161226594,ŋmɡb(10) ɡbʲ(4) ɡbʷ(4) db(1) ŋm(1) ɡbⁿ(1) ŋɡb(1) ɠɓ(1),
strict,d̠ʒː,consonant,18,0.00827,0.01172,0.00956,72144110,98892945,,
strict,ɑ̃ː,vowel,7,0.00322,0.01142,0.03047,70263980,315093843,ɔ̃(1),
strict,n̻,consonant,7,0.00322,0.01125,0.03034,69233100,313806097,n̥(1),
strict,l̻,consonant,5,0.0023,0.01116,0.03028,68683200,313157012,l̥(2) lʲ(1),
strict,t̻ʰ,consonant,3,0.00138,0.01115,0.03028,68620000,313113257,t(2),
strict,d̻̤ʱ,consonant,1,0.00046,0.01115,0.03028,68600000,313093257,,
strict,ɽ̤ʱ,consonant,1,0.00046,0.01115,0.03028,68600000,313093257,,
strict,dʑ,consonant,55,0.02526,0.01109,0.00814,68276102,84195403,ʑ(1),
strict,nd,consonant,248,0.11392,0.01104,0.03084,67937282,318922986,ndʲ(4) nt(3) ndʷ(3) n(2) d(2) t(2) ntʰ(1) dn(1),
strict,d̪ˤ,consonant,4,0.00184,0.01078,0.00728,66375800,75271854,tˤ(1),
strict,ŋɡ,consonant,244,0.11208,0.01076,0.03036,66222852,313932113,ŋɡʷ(9) ŋɡʲ(6) ŋ(5) k(2) ŋk(2) ɲɟ(1) ɡ(1) ŋkʰ(1),
strict,t̪ˤ,consonant,5,0.0023,0.01074,0.00746,66072900,77193807,,
strict,z̪ˤ,consonant,3,0.00138,0.01073,0.00724,66052900,74919802,z̥ˤ(1) sˤ(1),
strict,s̪ˤ,consonant,3,0.00138,0.01072,0.00716,65950000,74055104,,
strict,ðˤ,consonant,2,0.00092,0.0105,0.00699,64610000,72294412,,
strict,ʔʲ,consonant,17,0.00781,0.01048,0.0078,64509400,80669386,,
strict,ʑ,consonant,55,0.02526,0.01047,0.00602,64433972,62257964,ʑʰ(1),
strict,ʒː,consonant,10,0.00459,0.01045,0.00838,64301200,86660492,ʒˤ(1) ʒ̥(1) ʃ(1),
strict,ə̃ː,vowel,14,0.00643,0.0103,0.00693,63406255,71684002,,
strict,d̪|d,consonant,66,0.03032,0.01007,0.00659,62004245,68116872,,
strict,ʄ,consonant,39,0.01791,0.01003,0.02621,61733360,271082220,dʒ(1) ʒ(1),
strict,ɠ,consonant,18,0.00827,0.00992,0.02613,61038690,270230333,ɡ(1) ɠ̥(1),
strict,qʷ,consonant,31,0.01424,0.00985,0.00478,60609760,49456151,qʷʰ(2) q(1),
strict,ɽ̃,consonant,6,0.00276,0.00963,0.01313,59240000,135810370,,
strict,bʱ,consonant,15,0.00689,0.00961,0.00959,59148107,99146703,β(1) b̤(1),
strict,i̤,vowel,23,0.01056,0.00944,0.00655,58109712,67765282,i̤i(1),
strict,o̤,vowel,23,0.01056,0.00944,0.00655,58109712,67685027,o̤i(1),
strict,e̤,vowel,22,0.01011,0.00944,0.00654,58099712,67675027,e̤i(1),
strict,ṳ,vowel,22,0.01011,0.00944,0.00651,58099712,67363382,ṳi(1),
strict,ɔ̤,vowel,17,0.00781,0.00943,0.00649,58031500,67149345,ɔ̤i(1),
strict,ɛ̤,vowel,15,0.00689,0.00943,0.00649,58011500,67129345,ɛ̤i(1),
strict,d̪ʱ,consonant,8,0.00367,0.00936,0.00943,57602300,97474949,,
strict,ɖʱ,consonant,6,0.00276,0.00935,0.00941,57564400,97337458,,
strict,i̤ː,vowel,7,0.00322,0.00932,0.00642,57350000,66387590,,
strict,ṳː,vowel,6,0.00276,0.00932,0.00642,57340000,66377590,,
strict,ɺ,consonant,35,0.01608,0.00928,0.00643,57098651,66540455,ɺ̥(1),
strict,ə̤,vowel,4,0.00184,0.00926,0.00641,57020000,66246183,ə(1) ɤ(1) ʌ(1) ə̤i(1),
strict,ɽʱ,consonant,3,0.00138,0.00921,0.00829,56709000,85738215,,
strict,ɑ̤,vowel,7,0.00322,0.00917,0.00637,56466012,65838019,ɑ̤i(1),
strict,ã̤̈ː,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ä̤,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,d̪̤ʱ,consonant,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ĩ̤ː,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ṳ̃ː,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ɔ̤̃ː,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ə̤̃ː,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ɛ̤̃ː,vowel,1,0.00046,0.00916,0.00635,56400000,65626183,,
strict,ɽ̤,consonant,6,0.00276,0.00909,0.00463,55940000,47838096,,
strict,d̪z̪|dz,consonant,15,0.00689,0.00903,0.00578,55557480,59762860,,
strict,t̠ʃː,consonant,24,0.01102,0.00885,0.00789,54447285,81620292,tʃʰ(1),
strict,pː,consonant,40,0.01837,0.00875,0.00577,53836682,59669202,pʲ(1) pʰ(1) f(1),
strict,oi̯,vowel,10,0.00459,0.00875,0.0183,53828052,189281130,øi(1) œi(1),
strict,nʱ,consonant,7,0.00322,0.00853,0.00877,52518200,90738160,,
strict,ãũ,vowel,2,0.00092,0.00849,0.00336,52260130,34714321,,
strict,ãĩ,vowel,2,0.00092,0.00848,0.00335,52200125,34639141,,
strict,ŋʰ,consonant,1,0.00046,0.00848,0.00335,52200000,34639016,,
strict,kʲʼ,consonant,17,0.00781,0.00838,0.00507,51562230,52469604,kʼ(1),
strict,tsʼ,consonant,92,0.04226,0.00831,0.00575,51142163,59456596,sʼ(3) tʃʼ(2) dz̰(1) dzˀ(1) ts̰ʲ(1),
strict,lˤ,consonant,7,0.00322,0.00816,0.04159,50220000,430144857,,
strict,ai̯,vowel,10,0.00459,0.00802,0.01858,49383050,192144926,,
strict,eu,vowel,14,0.00643,0.00799,0.00247,49160580,25529335,,
strict,ɪː,vowel,76,0.03491,0.00785,0.00559,48312972,57794272,ə̴(1) ɪ̃(1) ʊ̜(1),
strict,dʰ,consonant,5,0.0023,0.00777,0.00553,47838000,57224670,,
strict,ʊː,vowel,71,0.03261,0.00771,0.00514,47457103,53125951,ɔ̴(1) ɶ(1) ʊ̃(1),
strict,ŋʷ,consonant,105,0.04823,0.00769,0.0054,47349541,55870704,ŋɡʷ(2) w(1) w̃(1),
strict,ɬ,consonant,116,0.05328,0.00744,0.00635,45805640,65716797,tɬ(6) ɬʲ(3) h(2) sɬ(1) tɬʼ(1) tɮ(1) ʎʲ(1) l(1),
strict,m̥,consonant,49,0.02251,0.00743,0.00637,45707840,65893996,m̥ˠ(1) hm(1) ʱm̥(1) m̥b(1),
strict,n̠d̠ʒ,consonant,117,0.05374,0.00738,0.02467,45429070,255135454,ndʒʲ(2) ntʃ(1) nʒ(1),
strict,vː,consonant,8,0.00367,0.00734,0.00423,45155750,43740429,vv̥(1) ʋ(1),
strict,au̯,vowel,8,0.00367,0.00726,0.01787,44706050,184803248,,
strict,ɳʱ,consonant,2,0.00092,0.00725,0.00713,44609000,73774800,,
strict,ɲː,consonant,28,0.01286,0.00723,0.00554,44494650,57255510,ɲ̥(1) ɲɲ̥(1),
strict,s̻,consonant,13,0.00597,0.00685,0.00427,42129520,44163721,s͉(1) ʃ(1) sʲ(1) θ(1),
strict,sʰ,consonant,14,0.00643,0.00684,0.00468,42095000,48355110,,
strict,n̥,consonant,44,0.02021,0.00679,0.00531,41766300,54931502,n̥ʲ(1) n̥ʷ(1) ɲ̥j(1) hn(1) ʱn̥(1) n̥d(1),
strict,ʉ,vowel,58,0.02664,0.00677,0.00721,41652027,74524843,ʉ̃(4) y(1) u(1) ɯ(1),
strict,ᶑ,consonant,8,0.00367,0.0067,0.00605,41213900,62535646,ʈʼ(1) ʈ(1) ɽ(1) ʔᶑ(1) ʔl̰(1) ʔn̰(1),
strict,z̻,consonant,6,0.00276,0.00667,0.00418,41063100,43227835,,
strict,rʲ,consonant,25,0.01148,0.00664,0.00359,40887840,37107140,r̥ʲ(1) ɾʲ(1),
strict,ɫ,consonant,21,0.00965,0.00659,0.004,40582925,41365970,,
strict,ĩ̯,vowel,2,0.00092,0.00645,0.00401,39703420,41503921,,
strict,t̻s̻,consonant,2,0.00092,0.00645,0.00401,39700008,41500509,tsʰ(1) tʃ(1),
strict,d̻z̻,consonant,1,0.00046,0.00645,0.00401,39700000,41500501,dʒ(1),
strict,ũ̯,vowel,1,0.00046,0.00645,0.00401,39700000,41500501,,
strict,ɖ̻ʐ̻,consonant,1,0.00046,0.00645,0.00401,39700000,41500501,,
strict,ɘ̟,vowel,1,0.00046,0.00645,0.00401,39700000,41500501,,
strict,ʂ̻,consonant,1,0.00046,0.00645,0.00401,39700000,41500501,,
strict,ʈ̻ʂ̻,consonant,1,0.00046,0.00645,0.00401,39700000,41500501,,
strict,ʐ̻,consonant,1,0.00046,0.00645,0.00401,39700000,41500501,,
strict,ɛ̞,vowel,2,0.00092,0.0064,0.00516,39373396,53310941,,
strict,d̠ʒʰ,consonant,4,0.00184,0.0061,0.00232,37560000,23993024,,
strict,χʷ,consonant,42,0.01929,0.00609,0.00391,37506090,40469195,χ(1),
strict,l̠˞,consonant,1,0.00046,0.00603,0.00444,37100000,45936455,,
strict,ŋ̥,consonant,23,0.01056,0.00592,0.00415,36438530,42893689,ŋ̥ˠ(1) ɲ̥(1) hŋ(1),
strict,e̞ː,vowel,26,0.01194,0.00591,0.00398,36386094,41138460,ee(1),
strict,ɲ̥,consonant,18,0.00827,0.00589,0.00406,36252490,41990187,,
strict,eɪ,vowel,5,0.0023,0.00571,0.00379,35171070,39224352,,
strict,tʲ,consonant,62,0.02848,0.00568,0.00379,34983976,39242627,tʃʲ(1) tʲʰ(1) cç(1) c(1) tʷʲ(1) dʲ(1) tsʲ(1) t̬ʲ(1),
strict,ʍ,consonant,28,0.01286,0.0056,0.00394,34465535,40789972,w(1) ʍʲ(1) h(1),
strict,ɾ̪,consonant,7,0.00322,0.00545,0.00435,33549500,45025003,r(1),
strict,xː,consonant,13,0.00597,0.00537,0.00307,33024282,31754968,xʷ(1) xʀ̥(1) χ(1),
strict,aɪ̃,vowel,2,0.00092,0.00535,0.0036,32910000,37181608,,
strict,eɪ̃,vowel,2,0.00092,0.00535,0.0036,32910000,37181608,,
strict,oʊ,vowel,2,0.00092,0.00535,0.0036,32910000,37181608,o(1),
strict,aʊ̃,vowel,1,0.00046,0.00535,0.00359,32900000,37171608,,
strict,oʊ̃,vowel,1,0.00046,0.00535,0.00359,32900000,37171608,,
strict,ɣː,consonant,1,0.00046,0.00518,0.00298,31900000,30785053,,
strict,ʁʷ,consonant,19,0.00873,0.00511,0.00352,31439290,36392200,ʁ(1) ʁ̥ʷ(1) χʷ(1),
strict,ə̆,vowel,9,0.00413,0.00508,0.0036,31239125,37275423,ə̥(1) e(1) aə(1) ɵ(1),
strict,n̩,consonant,11,0.00505,0.00505,0.02048,31065734,211815766,ŋ(3) ɱ(1) ĩ(1) ɲ(1),
strict,tʼː,consonant,12,0.00551,0.00499,0.00431,30692650,44615438,,
strict,ɮ,consonant,40,0.01837,0.00484,0.00386,29816280,39934719,dl(1) ʷɮ(1) ɮʲ(1) ɮʷʲ(1),
strict,t̪ː,consonant,13,0.00597,0.00477,0.00335,29386800,34598296,d(2),
strict,ae,vowel,7,0.00322,0.00477,0.00411,29338200,42506524,aɛ(1),
strict,ɱv,consonant,44,0.02021,0.00471,0.02086,28987910,215742680,ɱvʷ(1),
strict,pʲʰ,consonant,12,0.00551,0.0047,0.00324,28921225,33488674,pʲ(2),
strict,ɓ̥,consonant,9,0.00413,0.00465,0.00322,28638910,33289245,,
strict,kǃ,consonant,14,0.00643,0.00463,0.00349,28491900,36135056,,
strict,ɗ̥,consonant,6,0.00276,0.0046,0.00319,28326820,32977155,,
strict,ħʷ,consonant,3,0.00138,0.00454,0.00318,27940110,32889071,,
strict,mʱ,consonant,7,0.00322,0.00454,0.00458,27928200,47383979,,
strict,cçː,consonant,4,0.00184,0.00453,0.00264,27910093,27271453,,
strict,ɟʝː,consonant,2,0.00092,0.00453,0.00264,27900000,27261360,,
strict,vʱ,consonant,2,0.00092,0.00453,0.00456,27864400,47193240,wʱ(1),
strict,bˤ,consonant,3,0.00138,0.00452,0.00318,27832900,32889264,,
strict,ea,vowel,8,0.00367,0.00452,0.00372,27832900,38468622,a(1),
strict,mˤ,consonant,3,0.00138,0.00452,0.00318,27832900,32889264,,
strict,ɡ̤ʷ,consonant,3,0.00138,0.00451,0.00317,27732000,32820015,,
strict,kʷː,consonant,7,0.00322,0.0045,0.00316,27705790,32669716,k(1),
strict,d̪ː,consonant,8,0.00367,0.00449,0.00316,27628800,32656012,d̥(1),
strict,lˤː,consonant,2,0.00092,0.00448,0.00316,27600000,32627212,,
strict,ɾˤ,consonant,2,0.00092,0.00448,0.00316,27600000,32627212,,
strict,ɣʷ,consonant,18,0.00827,0.00448,0.00123,27579125,12744005,w(3) ɣ̃ʷ(1) ɰʷ(1),
strict,t̪s̪ʲ,consonant,3,0.00138,0.00448,0.00242,27546910,25037545,,
strict,bʷː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,bʷˤ(1),
strict,bˤː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,,
strict,fʷː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,fʷˤ(1),
strict,l̪ː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,,
strict,mʷː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,mʷˤ(1),
strict,mˤː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,,
strict,rˤː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,,
strict,s̪ː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,,
strict,z̪ː,consonant,1,0.00046,0.00447,0.00315,27500000,32527212,z̥(1) s(1),
strict,d̠ʒ̤,consonant,4,0.00184,0.0044,0.00307,27053600,31729681,ndʒ̤(1),
strict,b̤ʲ,consonant,1,0.00046,0.00439,0.00298,27000000,30777110,,
strict,z̪ʲ,consonant,2,0.00092,0.00437,0.00239,26913300,24741821,,
strict,d̪z̪ʲ,consonant,1,0.00046,0.00437,0.00239,26900000,24728362,,
strict,t̠ʃʲː,consonant,1,0.00046,0.00437,0.00239,26900000,24728362,,
strict,ʃʲː,consonant,1,0.00046,0.00437,0.00239,26900000,24728362,,
strict,ʒʲː,consonant,1,0.00046,0.00437,0.00239,26900000,24728362,,
strict,nz,consonant,45,0.02067,0.00436,0.02057,26857410,212765134,ndz(2) nʒ(2) ntsʰ(1) dnz(1) nɟ(1) ndʒ(1),
strict,xʷ,consonant,56,0.02572,0.00424,0.00121,26109405,12548978,x(1) w(1) χʷ(1) hʷ(1),
strict,t̠ʃʼː,consonant,14,0.00643,0.00419,0.00419,25801530,43329859,,
strict,ɪ̆,vowel,3,0.00138,0.00414,0.00433,25460000,44815076,,
strict,ʊ̆,vowel,2,0.00092,0.00414,0.00429,25450000,44341120,,
strict,β̞ˠ,consonant,1,0.00046,0.00408,0.00379,25100000,39170367,,
strict,ãː,vowel,60,0.02756,0.00404,0.00303,24847242,31335026,,
strict,ɐ̆,vowel,4,0.00184,0.004,0.0043,24630000,44449031,,
strict,ʊi,vowel,5,0.0023,0.00393,0.00374,24194510,38700458,,
strict,ɔu,vowel,5,0.0023,0.00391,0.00327,24077380,33770401,,
strict,ɛi,vowel,7,0.00322,0.00391,0.00326,24049230,33738416,,
strict,ʌi,vowel,2,0.00092,0.00382,0.00331,23509032,34225548,,
strict,ɯa,vowel,10,0.00459,0.00381,0.00252,23438900,26044122,,
strict,k͉,consonant,71,0.03261,0.00378,0.00238,23240956,24607743,ɡ(4) ɡ͉(1) ɣ(1) j(1),
strict,œy,vowel,1,0.00046,0.00375,0.00318,23100000,32854898,,
strict,ɘ,vowel,34,0.01562,0.00369,0.00593,22701402,61354522,ɪ(1) ɤ(1) ɯ(1),
strict,kˤ,consonant,2,0.00092,0.00367,0.00181,22600000,18705119,kʷˤ(1),
strict,qʼ,consonant,58,0.02664,0.00362,0.00393,22259080,40645854,ʛ(2) q̰(1) ʁ̰(1) qʷʼ(1) qxʼ(1) ʛ̥(1) χʼ(1) qʼχ(1),
strict,r̤,consonant,6,0.00276,0.00361,0.00268,22219467,27677630,,
strict,kǀ,consonant,12,0.00551,0.00361,0.00279,22218300,28845089,,
strict,kǁ,consonant,8,0.00367,0.0036,0.00274,22164300,28301462,,
strict,cʼ,consonant,19,0.00873,0.00358,0.00243,22041166,25092607,,
strict,r̪|r,consonant,36,0.01654,0.00348,0.00498,21389962,51511250,,
strict,ou̯,vowel,7,0.00322,0.00343,0.00214,21101500,22098835,,
strict,t̪s,consonant,3,0.00138,0.00338,0.00199,20800610,20591407,dz̥(1) tsʰ(1) dz(1),
strict,ə̃ĩ,vowel,1,0.00046,0.00336,0.00164,20700000,16909560,,
strict,ə̃ũ,vowel,1,0.00046,0.00336,0.00164,20700000,16909560,,
strict,ɾʱ,consonant,2,0.00092,0.00326,0.00293,20042700,30317380,,
strict,lʱ,consonant,3,0.00138,0.00325,0.00294,20029000,30430619,,
strict,ʊa,vowel,3,0.00138,0.00325,0.00293,20019050,30293824,,
strict,iã,vowel,2,0.00092,0.00325,0.00293,20019000,30293680,,
strict,uẽ,vowel,1,0.00046,0.00325,0.00293,20009000,30283680,,
strict,æe,vowel,1,0.00046,0.00325,0.00293,20009000,30283680,,
strict,ɟʱ,consonant,1,0.00046,0.00325,0.00293,20009000,30283680,,
strict,ɪa,vowel,1,0.00046,0.00325,0.00293,20009000,30283680,,
strict,ɪã,vowel,1,0.00046,0.00325,0.00293,20009000,30283680,,
strict,ɪʌ,vowel,1,0.00046,0.00325,0.00293,20009000,30283680,,
