level,seg,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants,n_wold_recipients,in_wold
lumped,ẽĩ,vowel,2,0.00092,1e-05,0.0,43600,43600,,ẽĩ ẽ̞ĩ,0,False
lumped,tθʼ,consonant,4,0.00184,1e-05,0.0,41325,33811,θʼ(1),t̪θʼ,0,False
lumped,dɮ,consonant,3,0.00138,1e-05,0.0,40580,40895,,,0,False
lumped,ˀl,consonant,5,0.0023,1e-05,0.0,40500,40815,,,0,False
lumped,ŋʲ,consonant,7,0.00322,1e-05,0.0,40102,39799,,ŋʲː,1,True
lumped,r͈,consonant,5,0.0023,1e-05,0.0,40005,40005,,r̺͈ r͈ː,0,False
lumped,kǀ͓ˀ,consonant,1,0.00046,1e-05,0.0,40000,40000,,,0,False
lumped,kǁ͓ˀ,consonant,1,0.00046,1e-05,0.0,40000,40000,,,0,False
lumped,kǃˀ,consonant,1,0.00046,1e-05,0.0,40000,40000,,kǃ̠ˀ,0,False
lumped,ps,consonant,4,0.00184,1e-05,9e-05,40000,938971,psʰ(1),psʰ,0,False
lumped,ɠɓ,consonant,4,0.00184,1e-05,0.0,40000,40000,ɓʷ(1),,0,False
lumped,ɡǁ͓,consonant,1,0.00046,1e-05,0.0,40000,40000,,,0,False
lumped,ɥ̃,consonant,4,0.00184,1e-05,0.0,40000,40000,,,0,False
lumped,ɲʒ,consonant,4,0.00184,1e-05,0.0,40000,40000,,,0,False
lumped,ʌ̤,vowel,4,0.00184,1e-05,1e-05,40000,120255,,ʌ̤ː,0,False
lumped,βʷ,consonant,4,0.00184,1e-05,0.0,40000,38980,,,0,False
lumped,kǂx,consonant,2,0.00092,1e-05,0.0,37800,37800,,,0,False
lumped,ŋǂ,consonant,2,0.00092,1e-05,0.0,37800,37800,,,0,False
lumped,ɡǂx,consonant,2,0.00092,1e-05,0.0,37800,37800,,,0,False
lumped,ᴅ,consonant,5,0.0023,1e-05,0.0,35820,35820,,ᴅ̪,0,False
lumped,tx,consonant,5,0.0023,1e-05,0.0,35725,36814,,t̪x,0,False
lumped,yæ,vowel,1,0.00046,1e-05,0.0,35600,14082,,,0,False
lumped,õĩ,vowel,2,0.00092,1e-05,0.0,33620,33620,,õ̞ĩ,0,False
lumped,aeˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ae̞ˤ,0,False
lumped,aoˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ao̞ˤ,0,False
lumped,bʼ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,dzʼ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,dzˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,dz̤,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,dʒˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,d̠ʒˠ,0,False
lumped,kǀ͓x,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,kǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,kǂ͓ˡʰ,0,False
lumped,kǂ͓ˡx,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,oaˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,o̞aˤ,0,False
lumped,oiˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,o̞iˤ,0,False
lumped,tsˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,tʃˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,t̠ʃˠ,0,False
lumped,ãõˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ãõ̞ˤ,0,False
lumped,ãẽˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ãẽ̞ˤ,0,False
lumped,õã,vowel,1,0.00046,1e-05,0.0,33600,33600,,õã õ̞ã,0,False
lumped,õãˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,õ̞ãˤ,0,False
lumped,õĩˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,õ̞ĩˤ,0,False
lumped,ŋǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋˤ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̤ǀ͓,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̤ǂ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̤ǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̥ǀ͓xˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̥ǂ,consonant,1,0.00046,1e-05,0.0,33600,33600,,ŋ̥ǂʰ,0,False
lumped,ŋ̥ǂxˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̥ǂˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̥ǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,ŋ̥ǂ͓ˡʰ,0,False
lumped,ŋ̥ǂ͓ˡxˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̥ǂ͓ˡˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ŋ̥ǃˠˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɔ̃ˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ɔ̃ˤː,0,False
lumped,ɡǀ͓x,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡǂ͓ˡx,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̤ǀ͓,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̤ǂ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̤ǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̰ǀ͓x,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̰ǂx,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̰ǂ͓ˡx,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ɡ̰ǃx,consonant,1,0.00046,1e-05,0.0,33600,33600,,,0,False
lumped,ẽũ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ẽ̞ũ,0,False
lumped,ɨi,vowel,7,0.00322,1e-05,0.0,33077,33077,,ɨi̯,0,False
lumped,ʛ̥,consonant,1,0.00046,1e-05,1e-05,33000,56591,,,0,False
lumped,ɬʲ,consonant,5,0.0023,1e-05,3e-05,32107,325806,,ɬ̪ʲ,0,False
lumped,ɭ̥,consonant,3,0.00138,1e-05,0.0,31900,31900,,,0,False
lumped,ɤ̤,vowel,4,0.00184,1e-05,0.0,31500,31500,,ɤ̤ː,0,False
lumped,ɳʈʂ,consonant,4,0.00184,1e-05,8e-05,31120,836248,,ɳʈʂʰ,0,False
lumped,ʉ̃,vowel,5,0.0023,0.0,0.0,30147,30147,,ʉ̃ː,0,False
lumped,q̰,consonant,5,0.0023,0.0,0.0,30145,26717,,,0,False
lumped,ts̰,consonant,5,0.0023,0.0,0.0,30145,26717,,,0,False
lumped,tʃ̰,consonant,6,0.00276,0.0,0.0,30145,26717,,t̠ʃ̰,0,False
lumped,iɛi,vowel,2,0.00092,0.0,0.0002,30002,2055968,,iɛi̯ i̯ɛi i̯ɛi̯,0,False
lumped,ay,vowel,3,0.00138,0.0,0.0,30000,30000,,ɑy,0,False
lumped,cçʷ,consonant,3,0.00138,0.0,4e-05,30000,365891,ɟʝʷ(2) cçʷʰ(1),cçʷʰ,0,False
lumped,cʲ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,eə,vowel,1,0.00046,0.0,0.0,30000,30000,,e̞ə,0,False
lumped,iei,vowel,1,0.00046,0.0,0.0002,30000,2055966,,i̯ei̯,0,False
lumped,kpʲ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,nsʷ,consonant,3,0.00138,0.0,0.00014,30000,1449207,,,0,False
lumped,ntɕ,consonant,3,0.00138,0.0,0.0,30000,30000,,ntɕʰ,0,False
lumped,ntʷ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,nɡ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,ueu,vowel,1,0.00046,0.0,0.0002,30000,2055966,,u̯eu̯,0,False
lumped,uɛi,vowel,1,0.00046,0.0,0.0002,30000,2055966,,u̯ɛi u̯ɛi̯,0,False
lumped,ŋɣ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,ɟʝʷ,consonant,3,0.00138,0.0,4e-05,30000,365891,,,0,False
lumped,ɟʲ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,ɨə,vowel,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,ɲc,consonant,3,0.00138,0.0,8e-05,30000,835128,,ɲcʰ,0,False
lumped,ʈʼ,consonant,3,0.00138,0.0,0.0,30000,30000,,,0,False
lumped,uˤ,vowel,5,0.0023,0.0,0.0,29548,29548,,uˤː,1,True
lumped,ã̰,vowel,7,0.00322,0.0,0.0,28790,28790,,ã̰,0,False
lumped,hʼ,consonant,1,0.00046,0.0,0.0,25810,25810,,,0,False
lumped,kǀʷ,consonant,1,0.00046,0.0,0.0,24000,24000,kǀʷʰ(1),kǀʷʰ,0,False
lumped,aɛ,vowel,3,0.00138,0.0,9e-05,23000,929209,,,0,False
lumped,ʟ,consonant,1,0.00046,0.0,0.0,21000,21000,,,0,False
lumped,ɮ|ɮ,consonant,3,0.00138,0.0,0.0,20970,20970,,ɮ̪|ɮ,1,True
lumped,u̜,vowel,3,0.00138,0.0,0.0,20082,20082,,,0,False
lumped,ɮʲ,consonant,3,0.00138,0.0,0.0,20082,20082,,ɮ̪ʲ,0,False
lumped,r̰,consonant,3,0.00138,0.0,0.0,20030,20030,,ɹ̪̰̩ ɾ̰,0,False
lumped,R̰|R̰,consonant,3,0.00138,0.0,0.0,20000,20000,,R̪̰|R̰,0,False
lumped,aɨ,vowel,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,a̹,vowel,2,0.00092,0.0,5e-05,20000,483956,,ɐ̹̆ ɑ̝̹,0,False
lumped,br,consonant,2,0.00092,0.0,0.0,20000,20000,bɾ(1),bɾ,0,False
lumped,dʷʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,d̤z̤,consonant,2,0.00092,0.0,9e-05,20000,918971,dz(1),d̤z̤ː,0,False
lumped,iɛ̃,vowel,2,0.00092,0.0,0.0,20000,20000,,i̯ɛ̃,0,False
lumped,i̜,vowel,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,kf,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,kpr,consonant,2,0.00092,0.0,0.0,20000,20000,kpɾ(1),kpɾ,0,False
lumped,kŋ,consonant,2,0.00092,0.0,0.0,20000,20000,kŋʷ(1),,0,False
lumped,k̙,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,mbv,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ndʒʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,n̠d̠ʒʷ,0,False
lumped,nh,consonant,2,0.00092,0.0,0.00016,20000,1628926,,,0,False
lumped,nt|nt,consonant,2,0.00092,0.0,0.0,20000,20000,,n̪t̪|nt,0,False
lumped,nzʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,nɟ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,nʷ|nʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,n̪ʷ|nʷ,0,False
lumped,pm,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,tl,consonant,2,0.00092,0.0,0.0,20000,20000,tlʱ(1),tlʱ,0,False
lumped,tn,consonant,2,0.00092,0.0,0.0,20000,20000,tʰ(1),t̠n̠ t̪n̪,0,False
lumped,uã,vowel,2,0.00092,0.0,0.0,20000,20000,,uɑ̃,0,False
lumped,uã,vowel,2,0.00092,0.0,0.0,20000,20000,,uã uãː u̯ã,0,False
lumped,z͇|z͇,consonant,2,0.00092,0.0,0.0,20000,20000,,z̪͇|z͇,0,False
lumped,çʷ,consonant,2,0.00092,0.0,0.0,20000,20000,ç̃ʷ(1),,0,False
lumped,ŋkʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɒ̤,vowel,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɕʼ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɗʒ,consonant,2,0.00092,0.0,0.0,20000,20000,ʄ(1),,0,False
lumped,ɜ̃,vowel,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɡbr,consonant,2,0.00092,0.0,0.0,20000,20000,ɡbɾ(1),ɡbɾ,0,False
lumped,ɡbʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɡbʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɡv,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɡɣ,consonant,2,0.00092,0.0,0.0,20000,20000,ɡ(1),,0,False
lumped,ɡʷʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɡ̊ʷ,consonant,2,0.00092,0.0,9e-05,20000,947911,,,0,False
lumped,ɡᶣ,consonant,2,0.00092,0.0,4e-05,20000,383840,,,0,False
lumped,ɥ̥,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɦʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɪ̤,vowel,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɰ̰,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɳʈ,consonant,2,0.00092,0.0,0.0,20000,20000,,ɳʈʰ,0,False
lumped,ɴɢ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ɶ,vowel,2,0.00092,0.0,0.0,20000,20000,ɑ(1),ɶː ɶ̝,0,False
lumped,ʈɳ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ʉi,vowel,2,0.00092,0.0,0.00011,20000,1187673,,ʉi̯,0,False
lumped,ʎ̥,consonant,2,0.00092,0.0,0.0,20000,20000,,ʎ̟̥,0,False
lumped,ʔ̃,consonant,1,0.00046,0.0,0.0,20000,20000,,,0,False
lumped,ʙ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ˀr,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,ˀŋ,consonant,2,0.00092,0.0,0.0,20000,20000,,,0,False
lumped,iˤ,vowel,4,0.00184,0.0,0.0,19548,19548,,iˤː,1,True
lumped,ḭ̃,vowel,6,0.00276,0.0,0.0,18790,18790,,ḭ̃,0,False
lumped,õ̰,vowel,4,0.00184,0.0,0.0,18060,18060,,õ̞̰ õ̰,0,False
lumped,j̊,consonant,3,0.00138,0.0,0.0,17900,17900,,,0,False
lumped,ʂ͇,consonant,2,0.00092,0.0,0.0,16780,16780,,,0,False
lumped,χʼ,consonant,3,0.00138,0.0,0.0,16500,16500,,χʼː,0,False
lumped,ɺ|ɺ,consonant,2,0.00092,0.0,0.0,16300,8105,,ɺ̪|ɺ,0,False
lumped,dx,consonant,2,0.00092,0.0,0.0,14200,14200,,d̪x,0,False
lumped,kǀx,consonant,2,0.00092,0.0,0.0,14200,14200,,,0,False
lumped,kǁx,consonant,2,0.00092,0.0,0.0,14200,14200,,,0,False
lumped,kʘ,consonant,2,0.00092,0.0,0.0,14200,14200,kʘʰ(1) qʘʰ(1),kʘʰ,0,False
lumped,ɡǀx,consonant,2,0.00092,0.0,0.0,14200,14200,,,0,False
lumped,ɡǁx,consonant,2,0.00092,0.0,0.0,14200,14200,,,0,False
lumped,e˞,vowel,2,0.00092,0.0,0.0,14100,14100,,,0,False
lumped,u˞,vowel,2,0.00092,0.0,0.0,14100,14100,,,0,False
lumped,ɔ̜,vowel,4,0.00184,0.0,0.0,13988,13988,,ɔ̜ː ɔ̟̜ ɔ̟̜ː,0,False
lumped,ɨ̥,vowel,1,0.00046,0.0,0.0,12055,12055,ɪ̥(1),,0,False
lumped,yœ,vowel,2,0.00092,0.0,0.0,12000,12000,,yœː,0,False
lumped,ɡ̰,consonant,3,0.00138,0.0,0.0,11950,11950,k(1) ɡ(1) ŋ(1),,1,True
lumped,ɜ̹,vowel,1,0.00046,0.0,0.0,11900,11900,,ɜ̹ː,0,False
lumped,r̥|r̥,consonant,2,0.00092,0.0,0.0,11800,11800,,r̪̥|r̥ ɹ̪̥|ɹ̥,0,False
lumped,kxʷ,consonant,1,0.00046,0.0,0.0,11325,12414,,kxʷʰ,0,False
lumped,tˠ|tˠ,consonant,1,0.00046,0.0,0.0,11325,12414,,t̪ˠʰ|tˠʰ,0,False
lumped,tʷ|tʷ,consonant,3,0.00138,0.0,0.0,11095,11095,,t̪ʷ|tʷ t̪ʷʰ|tʷʰ,1,True
lumped,ṵ̃,vowel,4,0.00184,0.0,0.0,11070,11070,,ṵ̃,0,False
lumped,nʲ|nʲ,consonant,3,0.00138,0.0,0.0,10682,10379,,n̪ʲ|nʲ,0,False
lumped,ˀp,consonant,2,0.00092,0.0,0.0,10610,10610,,,0,False
lumped,ˀt,consonant,2,0.00092,0.0,0.0,10610,10610,,ˀt̪,0,False
lumped,kʷˀ,consonant,2,0.00092,0.0,0.0,10550,10550,,,0,False
lumped,dl,consonant,3,0.00138,0.0,0.0,10520,10835,,d̪l̪,0,False
lumped,m̥ʲ,consonant,2,0.00092,0.0,0.0,10500,10500,,m̥ʲː,1,True
lumped,tˀ|tˀ,consonant,2,0.00092,0.0,0.0,10500,17802,,t̪ˀ|tˀ,0,False
lumped,c̰,consonant,2,0.00092,0.0,0.0,10400,10400,,,0,False
lumped,ɘ̃,vowel,2,0.00092,0.0,1e-05,10250,53062,,ɘ̃ː,0,False
lumped,k̰ʷ,consonant,4,0.00184,0.0,0.0,10145,10145,,,0,False
lumped,q̰ʷ,consonant,3,0.00138,0.0,0.0,10145,10145,,,0,False
lumped,s̰,consonant,2,0.00092,0.0,0.0,10105,10105,,,0,False
lumped,æ̰,vowel,2,0.00092,0.0,0.0,10103,10103,,,0,False
lumped,ɪ̰,vowel,2,0.00092,0.0,0.0,10093,10093,,,0,False
lumped,w̥,consonant,2,0.00092,0.0,0.0,10020,10020,,,0,False
lumped,mʼ,consonant,2,0.00092,0.0,0.0,10004,10004,,,0,False
lumped,nʼ,consonant,2,0.00092,0.0,0.0,10004,10004,,,0,False
lumped,aɔ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,aɯ̃,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,aˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,a˞ˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ãõ,vowel,1,0.00046,0.0,0.0,10000,10000,ɑ̃õ(1),ɑ̃õ,0,False
lumped,ãĩ,vowel,1,0.00046,0.0,0.0,10000,10000,ɑ̃ĩ(1),ɑ̃ĩ,0,False
lumped,a̤i̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,a̤ɯ̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,a̤ṳ,vowel,1,0.00046,0.0,0.0,10000,10000,,a̤ṳ,0,False
lumped,a̰ɪ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,a̰ɯ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,a̰ḭ,vowel,1,0.00046,0.0,0.0,10000,10000,,a̰ḭ,0,False
lumped,a̰ṵ,vowel,1,0.00046,0.0,0.0,10000,10000,,a̰ṵ,0,False
lumped,bvʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,bɡ,consonant,1,0.00046,0.0,9e-05,10000,908971,,,0,False
lumped,bˀ,consonant,1,0.00046,0.0,0.0,10000,10000,pˀ(1),,0,False
lumped,b˞,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,b̤v̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,b̤z̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,b͈,consonant,1,0.00046,0.0,0.0,10000,10000,,b͈ː,0,False
lumped,b͉,consonant,1,0.00046,0.0,0.0,10000,10000,m(1),,0,False
lumped,cn,consonant,1,0.00046,0.0,0.0,10000,10000,,cn̠,0,False
lumped,cɲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,dʑᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,dʒr,consonant,1,0.00046,0.0,0.0,10000,10000,dʒɾ(1),d̠ʒɾ,0,False
lumped,dʒxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,d̠ʒxʼ,0,False
lumped,d̤ɮ̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,d̥ʒ̥,consonant,1,0.00046,0.0,5e-05,10000,473956,,,0,False
lumped,d̥ʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,d͇z͇,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,d͈,consonant,1,0.00046,0.0,0.0,10000,10000,,d͈ː,0,False
lumped,d͈ʒ,consonant,1,0.00046,0.0,0.0,10000,10000,,d̠͈ʒ,0,False
lumped,dᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,eʊ,vowel,1,0.00046,0.0,0.0,10000,10000,,eʊ̯,0,False
lumped,eʲ,vowel,1,0.00046,0.0,0.0,10000,10000,ẽʲ(1),,0,False
lumped,eˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,e̘,vowel,1,0.00046,0.0,0.0,10000,10000,ẽ̘(1),e̘ː,0,False
lumped,e̙,vowel,1,0.00046,0.0,0.0,10000,10000,ẽ̙(1),,0,False
lumped,fr,consonant,1,0.00046,0.0,0.0,10000,10000,fɾ(1),fɾ,0,False
lumped,hʷʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,hᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,iɨ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,iʊ,vowel,1,0.00046,0.0,0.0,10000,10000,,iʊ̯,0,False
lumped,iˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,i˞,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,i˞ˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,i˞ˤː,0,False
lumped,i̙,vowel,1,0.00046,0.0,0.0,10000,10000,ĩ̙(1),i̙ː,0,False
lumped,i̤a,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,i̤a̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,i̤ɛ̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,i̤ṳ,vowel,1,0.00046,0.0,0.0,10000,10000,,i̤ṳ,0,False
lumped,jʔ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,jˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,j̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,j̥ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kl,consonant,1,0.00046,0.0,0.0,10000,17302,,,0,False
lumped,km,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kpˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kr,consonant,1,0.00046,0.0,0.0,10000,10000,kɾ(1),kɾ,0,False
lumped,kǀxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kǁxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kǃxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kɡ,consonant,1,0.00046,0.0,4e-05,10000,391482,,,0,False
lumped,kɬ,consonant,1,0.00046,0.0,0.0,10000,17302,,,0,False
lumped,kʷr,consonant,1,0.00046,0.0,0.0,10000,10000,kʷɾ(1),kʷɾ,0,False
lumped,k˞,consonant,1,0.00046,0.0,0.0,10000,10000,,k˞ʰ,0,False
lumped,k͉ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,kᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,k‼,consonant,1,0.00046,0.0,0.0,10000,10000,k‼ʰ(1),k‼ʰ,0,False
lumped,k‼x,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,k‼xʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,k‼ʼ,consonant,1,0.00046,0.0,0.0,10000,10000,k‼ʰʼ(1),k‼ʰʼ,0,False
lumped,ld,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,lʔ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,lʷʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,l̊,consonant,1,0.00046,0.0,0.0,10000,10000,,l̪̊,0,False
lumped,l͉,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,lᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mbr,consonant,1,0.00046,0.0,0.0,10000,10000,mbɾ(1),mbɾ,0,False
lumped,mbz,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mbˠ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mpf,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mpr,consonant,1,0.00046,0.0,0.0,10000,10000,mpɾ(1),mpɾ,0,False
lumped,mpʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mpʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mr,consonant,1,0.00046,0.0,0.0,10000,10000,mɾ(1),mɾ,0,False
lumped,mv,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mw,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,mʷˠ,consonant,1,0.00046,0.0,0.0,10000,10000,,mʷˠː,0,False
lumped,m̥p,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,m̥ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,m̼,consonant,1,0.00046,0.0,0.0,10000,10000,m(1),,0,False
lumped,m͉,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ndl,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ndzʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ndʷ|ndʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,n̪d̪ʷ|ndʷ,0,False
lumped,nd͇z͇,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,nl,consonant,1,0.00046,0.0,4e-05,10000,402559,,,0,False
lumped,nsr,consonant,1,0.00046,0.0,0.0,10000,10000,nsɾ(1),nsɾ,0,False
